,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,Resource Company,Resource Country,Resource Region,Criteria,Resource Name,Resource SubType,Stage
104,0.0,0.0,0.0,0.0,0.9536625010756593,2.543100002868425,2.913438940786139,2.913438940786139,2.913438940786139,2.913438940786139,2.913438940786139,Ironclad Resources,Netherlands,North America,Tier 2 Priority,White Pine Project,Spodumene,Expansion
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921428571428571,1.8457142857142856,2.1144964285714285,Ironclad Industries,Japan,Middle East & Africa,Tier 2 Priority,Copperhead Deposit,Hard Rock,Permitting
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921428571428571,1.8457142857142856,2.1144964285714285,Frontier Holdings,Japan,Middle East & Africa,Tier 2 Priority,Copperhead Deposit,Hard Rock,Permitting
107,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,5.768609102756558,Falcon Holdings,Bolivia,Bolivia,Tier 2 Priority,Timber Creek Prospect,Spodumene,Feasibility Study
108,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,0.8740316822358419,Frontier Group,Germany,Germany,Tier 2 Priority,Silver Creek Prospect,Spodumene,Feasibility Study
109,0.17165925019361875,0.45775800051631677,0.5244190093415052,0.5244190093415052,0.5244190093415052,0.5244190093415052,0.5244190093415052,0.5244190093415052,0.5244190093415052,0.5244190093415052,0.5244190093415052,Falcon Holdings,Bolivia,Bolivia,Tier 2 Priority,Timber Creek Prospect,Spodumene,Feasibility Study
110,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,Sierra Holdings,Germany,Germany,Tier 2 Priority,Blue Mesa Prospect,Brine,Feasibility Study
111,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,0.06403091360972203,Granite Metals,Czech Republic,North America,Tier 2 Priority,Red Canyon Deposit,Zinnwaldite,Feasibility Study
112,0.0,0.0,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,Cascade Resources,Japan,Middle East & Africa,Tier 2 Priority,Copperhead Prospect,Hard Rock,Expansion
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,Ironclad Holdings,Indonesia,Europe,Tier 2 Priority,Granite Falls Deposit,Petalite,Production
114,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,1.0474285714285716,Meridian Energy,Germany,Germany,Tier 2 Priority,Crystal Springs Project,Spodumene,Feasibility Study
115,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,0.19639285714285712,Horizon Energy,Spain,Europe,Tier 2 Priority,Red Canyon Prospect,Spodumene,Feasibility Study
116,0.0,0.0,0.7457142857142857,1.9885714285714287,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,Frontier Group,Indonesia,Europe,Tier 2 Priority,Black Rock Claim,Petalite,Expansion
117,0.0,0.42857142857142855,1.1428571428571428,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,Ironclad Holdings,Indonesia,Europe,Tier 2 Priority,Granite Falls Deposit,Petalite,Expansion
118,0.0,0.0,0.0,0.0,0.0,0.0,1.0451382857142855,2.7870354285714285,3.1928974628571427,3.1928974628571427,3.1928974628571427,Northstar Metals,Japan,Middle East & Africa,Tier 3 Priority,Eagle Point Claim,Petalite,Permitting
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amber Energy,Germany,Germany,Tier 1 Priority,White Pine Deposit,Spodumene,Construction
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.1,0.1145625,0.1145625,0.1145625,Horizon Resources,South Africa,Middle East & Africa,Tier 1 Priority,Sunset Basin Prospect,Hard Rock,Exploration
121,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.3,0.34368750000000003,0.34368750000000003,0.34368750000000003,Frontier Group,South Africa,Middle East & Africa,Tier 1 Priority,Sunset Basin Prospect,Hard Rock,Exploration
122,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,8.117571428571429,Titan Holdings,Vietnam,Europe,Tier 2 Priority,Silver Creek Claim,Petalite,Feasibility Study
123,0.0,0.0,0.0,0.0,0.0,0.058834285714285714,0.15689142857142854,0.17973874285714286,0.17973874285714286,0.17973874285714286,0.17973874285714286,Ironclad Energy,Finland,South America,Tier 1 Priority,Golden Ridge Mine,Brine,Permitting
124,0.0,0.0,0.0,0.011469381012936597,0.030585016034497592,0.03503895899452131,0.03503895899452131,0.03503895899452131,0.03503895899452131,0.03503895899452131,0.03503895899452131,Highland Metals,Czech Republic,North America,Tier 1 Priority,Green Hollow Project,Zinnwaldite,Exploration
125,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,0.13092857142857142,Granite Corp,Germany,Germany,Tier 2 Priority,Maple Run Claim,Brine,Feasibility Study
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Summit Corp,Germany,Germany,Tier 1 Priority,Granite Falls Mine,Spodumene,Care & Maintenance
127,0.0,0.0,0.0,0.11314285714285714,0.3017142857142857,0.34565142857142855,0.34565142857142855,0.34565142857142855,0.34565142857142855,0.34565142857142855,0.34565142857142855,Cobalt Bay Mining,South Korea,South America,Tier 1 Priority,Thunder Ridge Project,Lepidolite,Production
128,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,Ironclad Corp,Germany,Germany,Tier 2 Priority,Falcon Crest Prospect,Petalite,Feasibility Study
129,0.0,0.0,0.0,0.00921026051038848,0.02456069469436928,0.028137345859236808,0.028137345859236808,0.028137345859236808,0.028137345859236808,0.028137345859236808,0.028137345859236808,Highland Metals,Czech Republic,North America,Tier 1 Priority,Green Hollow Project,Zinnwaldite,Exploration
130,0.0,0.0,0.8571428571428571,2.2857142857142856,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,2.6185714285714283,Atlas Industries,Indonesia,Europe,Tier 2 Priority,Eagle Point Mine,Petalite,Exploration
131,0.0,0.0,0.7542857142857143,2.0114285714285716,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,Titan Mining,Germany,Germany,Tier 2 Priority,Moonlight Basin Claim,Petalite,Expansion
132,0.0,0.0,0.06,0.16,0.1833,0.1833,0.1833,0.1833,0.1833,0.1833,0.1833,Ironclad Minerals,Ghana,North America,Tier 1 Priority,Atlas Corp,Brine,Exploration
133,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.1142857142857143,0.13092857142857142,0.13092857142857142,0.13092857142857142,Falcon Energy,Japan,Middle East & Africa,Tier 1 Priority,Golden Ridge Deposit,Petalite,Permitting
134,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,3.011357142857143,Meridian Materials,Germany,Germany,Tier 2 Priority,Granite Falls Claim,Spodumene,Feasibility Study
135,0.0,0.0,0.0,0.0,0.15170670037926676,0.4045512010113782,0.46346396965866005,0.46346396965866005,0.46346396965866005,0.46346396965866005,0.46346396965866005,Vantage Minerals,Serbia,Middle East & Africa,Tier 1 Priority,Stone Valley Mine,Salar Brine,Permitting
136,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,0.06546428571428571,Northstar Industries,Germany,Germany,Tier 1 Priority,Thunder Ridge Claim,Spodumene,Feasibility Study
137,0.0,0.0,0.0,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,Silverridge Mining,Indonesia,Europe,Tier 2 Priority,Painted Mesa Prospect,Petalite,Exploration
138,0.0,0.0,0.0,0.07683185840707965,0.20488495575221238,0.23472132743362834,0.23472132743362834,0.23472132743362834,0.23472132743362834,0.23472132743362834,0.23472132743362834,Cobalt Bay Corp,Poland,South America,Tier 1 Priority,Amber Hills Deposit,Spodumene,Production
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cascade Mining,Japan,Middle East & Africa,Tier 2 Priority,Falcon Crest Deposit,Petalite,Feasibility Study
140,0.0,0.0,0.0,0.03692793129165193,0.09847448344440515,0.11281483009599662,0.11281483009599662,0.11281483009599662,0.11281483009599662,0.11281483009599662,0.11281483009599662,Highland Metals,Czech Republic,North America,Tier 1 Priority,Cedar Grove Mine,Zinnwaldite,Exploration
141,0.0,0.0,0.0,0.0,0.17142857142857143,0.4571428571428572,0.5237142857142858,0.5237142857142858,0.5237142857142858,0.5237142857142858,0.5237142857142858,Frontier Energy,Japan,Middle East & Africa,Tier 1 Priority,Iron Bluff Project,Lepidolite,Permitting
142,0.0,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,Stonebridge Minerals,Germany,Germany,Tier 3 Priority,Red Canyon Project,Petalite,Expansion
143,0.0,0.0,0.0,0.0,0.0,0.873990857142857,2.330642285714286,2.6700420685714286,2.6700420685714286,2.6700420685714286,2.6700420685714286,Vantage Metals,Serbia,Middle East & Africa,Tier 3 Priority,Painted Mesa Mine,Spodumene,Permitting
144,0.0,0.0,0.0,0.0,0.1791428571428571,0.4777142857142857,0.5472814285714286,0.5472814285714286,0.5472814285714286,0.5472814285714286,0.5472814285714286,Horizon Minerals,Japan,Middle East & Africa,Tier 1 Priority,Rustic Hollow Project,Salar Brine,Permitting
145,0.0,0.0,0.0,0.0,0.17657142857142857,0.4708571428571429,0.5394257142857143,0.5394257142857143,0.5394257142857143,0.5394257142857143,0.5394257142857143,Northstar Corp,Japan,Middle East & Africa,Tier 1 Priority,Iron Bluff Mine,Hard Rock,Exploration
146,0.0,1.9285714285714286,5.142857142857143,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,Sierra Holdings,Germany,Germany,Brine,Iron Bluff Claim,Brine,Expansion
147,0.8212093759262624,2.1898916691367,2.5087946434547317,2.5087946434547317,2.5087946434547317,2.5087946434547317,2.5087946434547317,2.5087946434547317,2.5087946434547317,2.5087946434547317,2.5087946434547317,Falcon Group,Bolivia,Bolivia,Tier 2 Priority,Green Hollow Mine,Spodumene,Feasibility Study
148,0.0,0.0,0.0,0.0,0.0,0.0,0.19407031896889676,0.5175208505837247,0.5928848244499795,0.5928848244499795,0.5928848244499795,Golden Peak Minerals,Serbia,Middle East & Africa,Tier 1 Priority,Granite Falls Prospect,Spodumene,Exploration
149,0.0,0.0,0.0,0.18857142857142858,0.5028571428571429,0.5760857142857143,0.5760857142857143,0.5760857142857143,0.5760857142857143,0.5760857142857143,0.5760857142857143,Cobalt Bay Mining,South Korea,South America,Tier 1 Priority,Thunder Ridge Project,Lepidolite,Production
150,0.0,0.0,0.0705710250795988,0.18818940021226346,0.21559448161817435,0.21559448161817435,0.21559448161817435,0.21559448161817435,0.21559448161817435,0.21559448161817435,0.21559448161817435,Golden Peak Minerals,Serbia,Middle East & Africa,Tier 1 Priority,Maple Run Project,Spodumene,Exploration
151,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,3.142285714285714,Horizon Metals,Germany,Germany,Tier 2 Priority,Cedar Grove Claim,Brine,Feasibility Study
152,1.1787268513295153,3.1432716035453745,3.6010105308116684,3.6010105308116684,3.6010105308116684,3.6010105308116684,3.6010105308116684,3.6010105308116684,3.6010105308116684,3.6010105308116684,3.6010105308116684,Falcon Holdings,Bolivia,Bolivia,Tier 2 Priority,Timber Creek Prospect,Spodumene,Feasibility Study
153,0.0,0.572197500645396,1.525860001721055,1.7480633644716839,1.7480633644716839,1.7480633644716839,1.7480633644716839,1.7480633644716839,1.7480633644716839,1.7480633644716839,1.7480633644716839,Falcon Holdings,Bolivia,Bolivia,Tier 2 Priority,Timber Creek Prospect,Spodumene,Expansion
154,0.0,0.0,0.0,0.011253217512692785,0.03000858003384743,0.03437857950127646,0.03437857950127646,0.03437857950127646,0.03437857950127646,0.03437857950127646,0.03437857950127646,Highland Materials,Serbia,Middle East & Africa,Tier 1 Priority,Crystal Springs Deposit,Brine,Exploration
155,0.0,0.0,0.0,0.0,0.21428571428571427,0.5714285714285714,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,Cascade Resources,Indonesia,Europe,Tier 2 Priority,Eagle Point Project,Petalite,Exploration
156,0.0,0.0,0.0,0.0,0.6428571428571429,1.7142857142857142,1.9639285714285715,1.9639285714285715,1.9639285714285715,1.9639285714285715,1.9639285714285715,Frontier Group,Indonesia,Europe,Tier 2 Priority,Eagle Point Project,Petalite,Exploration
157,0.40117402545249403,1.069797401206651,1.2255866477573694,1.2255866477573694,1.2255866477573694,1.2255866477573694,1.2255866477573694,1.2255866477573694,1.2255866477573694,1.2255866477573694,1.2255866477573694,Granite Metals,Serbia,Middle East & Africa,Tier 2 Priority,Iron Bluff Deposit,Zinnwaldite,Feasibility Study
158,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,0.2618571428571429,Frontier Industries,Germany,Germany,Tier 2 Priority,Red Canyon Mine,Petalite,Feasibility Study
159,0.0,0.0,0.2571428571428571,0.6857142857142859,0.7855714285714285,0.7855714285714285,0.7855714285714285,0.7855714285714285,0.7855714285714285,0.7855714285714285,0.7855714285714285,Frontier Industries,Germany,Germany,Tier 3 Priority,Red Canyon Mine,Petalite,Expansion
160,0.0,0.0,0.0,0.09384039010584488,0.250241040282253,0.2866823917733562,0.2866823917733562,0.2866823917733562,0.2866823917733562,0.2866823917733562,0.2866823917733562,Highland Metals,Czech Republic,North America,Tier 1 Priority,Thunder Ridge Prospect,Spodumene,Exploration
161,0.0,0.0,1.9285714285714286,5.142857142857143,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,Sierra Holdings,Germany,Germany,Brine,Iron Bluff Claim,Brine,Expansion
162,7.771428571428573,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,8.903142857142857,Titan Holdings,Vietnam,Europe,Tier 2 Priority,Silver Creek Claim,Petalite,Feasibility Study
163,10.427098214285715,9.305948807142856,10.220109521428574,12.692741907142857,13.58257635,16.950222857142858,18.178401828571428,18.08341,17.93101,17.887499285714288,17.723225235714285,Amber Energy,Bolivia,Bolivia,Tier 2 Priority,Black Rock Mine,Spodumene,Feasibility Study
164,10.427098214285715,9.305948807142856,10.220109521428574,12.692741907142857,13.58257635,16.950222857142858,18.178401828571428,18.08341,17.93101,17.887499285714288,17.723225235714285,Horizon Industries,Bolivia,Bolivia,Tier 2 Priority,Black Rock Mine,Spodumene,Feasibility Study
165,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,Amber Energy,Bolivia,Bolivia,Tier 2 Priority,Timber Creek Claim,Spodumene,Feasibility Study
166,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,1.6071428571428572,Horizon Industries,Bolivia,Bolivia,Tier 2 Priority,Timber Creek Claim,Spodumene,Feasibility Study
167,0.5627142857142857,0.6414688860000001,0.6911515677142857,0.9864018591428572,0.985468888,0.9834067544285715,0.96318649,0.9511210355714285,0.9399575765714288,0.9399575765714288,0.9399575765714288,Horizon Industries,Japan,Middle East & Africa,Tier 2 Priority,Silver Creek Deposit,Petalite,Feasibility Study
168,8.077142857142857,7.994959685714286,9.312134147142856,10.602312427142857,10.940388254285713,11.71587896,11.752527795714286,11.716736107142856,11.678756708571429,11.678756708571429,11.678756708571429,Horizon Industries,Vietnam,Europe,Tier 2 Priority,Moonlight Basin Mine,Petalite,Feasibility Study
169,0.0,0.0,0.0,0.0,0.0,1.9701104757142858,6.064624761428571,8.074838094285715,8.95408381,9.404727618571428,9.420546667142858,Horizon Industries,Japan,Middle East & Africa,Tier 2 Priority,Cedar Grove Deposit,Spodumene,Exploration
170,0.4891666666428572,2.4685777378571427,3.1394097142857142,5.796613713571429,5.026247857857143,7.2086347642857165,7.78684487857143,8.266476428571428,8.59667642857143,8.690949642857143,8.76250405,Redwood Group,Bolivia,Bolivia,Tier 2 Priority,Sunset Basin Mine,Spodumene,Feasibility Study
171,0.4891666666428572,2.4685777378571427,3.1394097142857142,5.796613713571429,5.026247857857143,7.2086347642857165,7.78684487857143,8.266476428571428,8.59667642857143,8.690949642857143,8.76250405,Horizon Industries,Bolivia,Bolivia,Tier 2 Priority,Sunset Basin Mine,Spodumene,Feasibility Study
172,0.35813276891147766,0.43372816351257776,0.531171617947814,0.6510403806823432,0.7859818861451698,0.9058768305014062,1.1355949169863302,1.4371903012082805,1.8775436608377267,2.4355763050897936,3.2379858227339775,Highland Energy,Nigeria,Mali,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
173,0.00029393425393154217,0.0008967394181953907,0.0020978383280021097,0.004896682999672312,0.008565526981747767,0.015750947354419877,0.028031363023666912,0.0501997265205662,0.08670126987539699,0.1434586362007026,0.22550014473192861,Highland Energy,Canada,South America,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
174,4.487819801067526,5.757831020367383,7.208974489638391,9.279057907797096,11.703599355916804,13.940118219813126,17.097320323386825,21.08162670958891,25.93133085742387,31.295445017638922,38.34643570978903,Highland Energy,Germany,Germany,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
175,0.659966607987949,0.945669739511419,1.3271680748335093,1.9813332688065715,2.7627295785578845,3.7651617602252045,5.140529954333063,6.862687943062185,9.306772859544436,12.174523322296604,15.320299319078293,Highland Energy,Brazil,South America,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
176,0.012924196587504416,0.023769530586304672,0.04139860972533127,0.06832524273239919,0.10169105617581252,0.14790315726062506,0.21403520879207086,0.3064705885027381,0.43875231929876257,0.6090027555439603,0.8355369112989572,Highland Energy,Zambia,Mali,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
177,0.006769133625808852,0.014726796676726914,0.026440797925274647,0.0447246286438994,0.06734415083117996,0.09759442264204467,0.14350902535102278,0.2166185219423733,0.32626238422270065,0.4795270497936838,0.7026933937518631,Highland Energy,Portugal,Mali,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
178,0.0051627228255365165,0.010026168423114174,0.019285923383422048,0.03671423633318125,0.059064077509973716,0.09164222768886253,0.14166842623392856,0.21661719047607156,0.3250951996971719,0.47316839925222165,0.677745913201961,Highland Energy,Namibia,Europe,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
179,0.006093465173688509,0.012480091478090162,0.025045639835196264,0.05443416549197814,0.0796244794320115,0.1334484449982953,0.18556026866765749,0.25652670914547626,0.4272470842326275,0.5612551922023163,0.7390598418086041,Highland Energy,Mali,Mali,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
180,0.622753302708026,0.9486833388966611,1.3434463459872499,1.9501027455483346,2.646911239881392,3.3805209139382546,4.3001465224986095,5.636874465927327,7.3307481434292905,9.276354551787898,11.631331878214766,Highland Energy,Peru,Middle East & Africa,Strategic Reserve,Highland Energy,Strategic Reserve,Highland Energy
